wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Peter_Sellers,Fu Manchu / Sir Denis Nayland Smith,Q177984,Q304356
/wiki/Helen_Mirren,Alice Rage,Q349391,Q304356
/wiki/David_Tomlinson,Sir Roger Avery,Q933980,Q304356
/wiki/Sid_Caesar,Joe Capone,Q555226,Q304356
/wiki/Simon_Williams_(actor),Robert Townsend,Q6242950,Q304356
/wiki/Steve_Franken,Pete Williams,Q1346639,Q304356
/wiki/Stratford_Johns,Ismail,Q2784298,Q304356
/wiki/John_Le_Mesurier,Perkins,Q139712,Q304356
/wiki/John_Sharp_(actor),Sir Nules Thudd,Q921413,Q304356
/wiki/Clive_Dunn,Keeper of the Keys,Q46053,Q304356
/wiki/Cl%C3%A9ment_Harari,Dr. Wretch,Q2980619,Q304356
/wiki/Burt_Kwouk,Servant,Q725674,Q304356
/wiki/Katia_Tchenko,Tour Guide,Q3194138,Q304356
