wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Casper_Van_Dien,Johnny Rico,Q313804,Q478626
/wiki/Dina_Meyer,Dizzy Flores,Q231438,Q478626
/wiki/Denise_Richards,Carmen Ibanez,Q206833,Q478626
/wiki/Jake_Busey,Ace Levy,Q708824,Q478626
/wiki/Neil_Patrick_Harris,Carl Jenkins,Q485310,Q478626
/wiki/Clancy_Brown,Sgt. Zim,Q4488,Q478626
/wiki/Seth_Gilliam,Sugar Watkins,Q982795,Q478626
/wiki/Patrick_Muldoon,Zander Barcalow,Q984378,Q478626
/wiki/Michael_Ironside,Jean Rasczak,Q344973,Q478626
/wiki/Rue_McClanahan,Biology Teacher,Q230196,Q478626
/wiki/Marshall_Bell,General Owen,Q679987,Q478626
/wiki/Eric_Bruskotter,Breckinridge,Q2689275,Q478626
/wiki/Anthony_Ruivivar,Shujumi,Q573944,Q478626
/wiki/Brenda_Strong,Captain Deladier,Q31970,Q478626
/wiki/Dean_Norris,Commanding Officer,Q432385,Q478626
/wiki/Christopher_Curry_(actor),Mr. Rico,Q16120581,Q478626
/wiki/Lenore_Kasdorf,Mrs. Rico,Q546659,Q478626
/wiki/Bruce_Gray,Sky Marshal Dienes,Q968718,Q478626
/wiki/Denise_Dowse,Sky Marshal Meru,Q2927620,Q478626
/wiki/Robert_David_Hall,Recruiting Sergeant,Q712704,Q478626
/wiki/Amy_Smart,Pilot Cadet,Q235272,Q478626
/wiki/Dale_Dye,General,Q51814,Q478626
/wiki/Timothy_Omundson,Psychic,Q773355,Q478626
