wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Ray_Winstone,Beowulf,Q310932,Q644933
/wiki/Crispin_Glover,Grendel and his ,Q310060,Q644933
/wiki/Anthony_Hopkins,King Hrothgar. Hopkins noted in an interview that since Zemeckis is an American,Q65932,Q644933
/wiki/John_Malkovich,Unferth. Malkovich became involved in the project because one of his friends,Q172261,Q644933
/wiki/Brendan_Gleeson,Wiglaf,Q206659,Q644933
"/wiki/Robin_Wright_Penn"" class=""mw-redirect",Queen Wealtheow,,Q644933
/wiki/Alison_Lohman,Ursula,Q4518,Q644933
/wiki/Costas_Mandylor,Hondshew,Q81489,Q644933
/wiki/Sebastian_Roch%C3%A9,Wulfgar,Q605857,Q644933
/wiki/Greg_Ellis_(actor),Garmund,Q1332872,Q644933
/wiki/Dominic_Keating,Adult Cain,Q713738,Q644933
/wiki/Charlotte_Salt,Estrith,Q275434,Q644933
