wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Tyrone_Power,Jake Barnes,Q309989,Q244875
/wiki/Ava_Gardner,Lady Brett Ashley,Q164487,Q244875
/wiki/Mel_Ferrer,Robert Cohn,Q333475,Q244875
/wiki/Errol_Flynn,Mike Campbell,Q93188,Q244875
/wiki/Eddie_Albert,Bill Gorton,Q313046,Q244875
/wiki/Gregory_Ratoff,Count Mippipopolous,Q1361039,Q244875
/wiki/Juliette_Gr%C3%A9co,Georgette Aubin,Q156485,Q244875
/wiki/Marcel_Dalio,Zizi,Q1893008,Q244875
/wiki/Henry_Daniell,Army doctor,Q1369906,Q244875
/wiki/Robert_Evans,Pedro Romero,Q1826885,Q244875
