wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Ewan_McGregor,"Alfred ""Fred"" Jones",Q165518,Q602256
/wiki/Emily_Blunt,Harriet Chetwode-Talbot,Q193517,Q602256
/wiki/Kristin_Scott_Thomas,Patricia Maxwell,Q208590,Q602256
/wiki/Amr_Waked,Sheikh Muhammed bin Zaidi bani Tihama,Q602231,Q602256
/wiki/Tom_Mison,Robert Mayers,Q2589077,Q602256
/wiki/Conleth_Hill,Bernard Sugden,Q1126128,Q602256
/wiki/Rachael_Stirling,Mary Jones,Q453313,Q602256
/wiki/Catherine_Steadman,Ashley,Q3663586,Q602256
/wiki/Hugh_Simon,Foreign Secretary,Q511165,Q602256
/wiki/Clive_Wood,Tom Price-Williams,Q1102009,Q602256
/wiki/Nayef_Rashed,Rebel Leader,Q6983138,Q602256
/wiki/Otto_Farrant,Joshua Maxwell,Q96397816,Q602256
