wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/George_Clooney,Danny Ocean,Q23844,Q635632
/wiki/Brad_Pitt,Rusty Ryan,Q35332,Q635632
/wiki/Matt_Damon,,Q175535,Q635632
/wiki/Andy_Garc%C3%ADa,,Q189415,Q635632
/wiki/Don_Cheadle,,Q272019,Q635632
/wiki/Bernie_Mac,,Q176323,Q635632
/wiki/Elliott_Gould,,Q314805,Q635632
/wiki/Casey_Affleck,,Q270730,Q635632
/wiki/Scott_Caan,,Q314673,Q635632
/wiki/Eddie_Jemison,,Q1269785,Q635632
"/wiki/Shaobo_Qin"" class=""mw-redirect",,,Q635632
/wiki/Carl_Reiner,,Q287793,Q635632
/wiki/Eddie_Izzard,,Q254022,Q635632
/wiki/Al_Pacino,,Q41163,Q635632
/wiki/Ellen_Barkin,,Q229234,Q635632
/wiki/Vincent_Cassel,,Q193504,Q635632
/wiki/Bob_Einstein,FBI Agent ,Q2051128,Q635632
/wiki/Olga_Sosnovska,,Q455842,Q635632
/wiki/David_Paymer,"the """,Q373989,Q635632
/wiki/Angel_Oquendo,Guard Ortega,Q4762235,Q635632
/wiki/Julian_Sands,Greco Montgomery,Q363518,Q635632
/wiki/Jerry_Weintraub,,Q365844,Q635632
