wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Lana_Turner,Marianne Patourel,Q201034,Q627931
/wiki/Van_Heflin,Timothy Haslam,Q350678,Q627931
/wiki/Donna_Reed,Marguerite Patourel,Q224021,Q627931
/wiki/Richard_Hart_(actor),William Ozanne,Q3430847,Q627931
/wiki/Frank_Morgan,Dr. Edmond Ozanne,Q200514,Q627931
/wiki/Edmund_Gwenn,Octavius Patourel,Q344750,Q627931
"/wiki/Dame_May_Whitty"" class=""mw-redirect",Mother Superior,,Q627931
/wiki/Reginald_Owen,Captain O'Hara,Q577687,Q627931
/wiki/Gladys_Cooper,Sophie Patourel,Q235299,Q627931
/wiki/Moyna_Macgill,Mrs. Metivier,Q510507,Q627931
/wiki/Linda_Christian,Hine-Moa,Q236164,Q627931
"/wiki/Patrick_Aherne"" class=""mw-redirect",Kapua-Manga,,Q627931
/wiki/Al_Kikume,A Maori,Q4704244,Q627931
/wiki/Ramsay_Ames,Corinne,Q4064257,Q627931
/wiki/Gigi_Perreau,Veronica (child),Q5560316,Q627931
/wiki/Douglas_Walton_(actor),Sir Charles Maloney,Q15999694,Q627931
