wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Robert_Carlyle,Father Joseph MacAvoy,Q207307,Q249151
/wiki/Kelly_Hu,Lai Lai Zhen,Q231116,Q249151
/wiki/Ian_Somerhalder,Miles Slade,Q130447,Q249151
/wiki/Liam_Cunningham,Mr. Powers,Q460572,Q249151
/wiki/Ving_Rhames,Joshua Harlow,Q310315,Q249151
/wiki/S%C3%A9bastien_Foucan,Anton Bogart,Q526677,Q249151
/wiki/Scott_Adkins,Yuri Petrov,Q28310,Q249151
/wiki/Andy_Nyman,Tech Eddie,Q526886,Q249151
/wiki/Iddo_Goldberg,Tech Rob,Q1631684,Q249151
/wiki/Craig_Conway_(actor),Steve Tomko,Q5180845,Q249151
/wiki/John_Lynch_(actor),Gene Walker,Q267356,Q249151
/wiki/J.J._Perry,Montoya,Q4351712,Q249151
/wiki/Camilla_Power,Sarah Hunter,Q1029056,Q249151
/wiki/Rachel_Grant,Lina Sophia,Q455635,Q249151
/wiki/Bashar_Rahal,Asaf,Q4866777,Q249151
