wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Christopher_Lee,Dr. Fu Manchu,Q180338,Q463946
/wiki/Richard_Greene,Nayland Smith,Q1309447,Q463946
/wiki/Howard_Marion-Crawford,Dr. Petrie,Q5920311,Q463946
/wiki/G%C3%B6tz_George,Carl Jansen,Q63062,Q463946
/wiki/Maria_Rohm,Ursula Wagner,Q94167,Q463946
/wiki/Ricardo_Palacios,Sancho Lopez,Q1433036,Q463946
/wiki/Loni_von_Friedl,Celeste,Q1795480,Q463946
/wiki/Tsai_Chin_(actress),Lin Tang,Q434790,Q463946
/wiki/Shirley_Eaton,the Black Widow,Q434900,Q463946
/wiki/Francesca_Tu,Lotus,Q6572984,Q463946
