wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Ed_Harris,Virgil Cole,Q104791,Q620655
/wiki/Viggo_Mortensen,Everett Hitch,Q171363,Q620655
/wiki/Ren%C3%A9e_Zellweger,Allie French,Q122614,Q620655
/wiki/Jeremy_Irons,Randall Bragg,Q171745,Q620655
/wiki/Lance_Henriksen,Ring Shelton,Q312077,Q620655
/wiki/Timothy_Spall,Phil Olson,Q287824,Q620655
/wiki/Ariadna_Gil,Katie,Q264754,Q620655
/wiki/James_Gammon,Earl May,Q978184,Q620655
/wiki/Tom_Bower_(actor),Abner Raines,Q354031,Q620655
/wiki/Rex_Linn,Sheriff Clyde Stringer,Q463285,Q620655
/wiki/Makenzie_Vega,Stunt,Q265547,Q620655
