wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Debbie_Harry,Betty,Q215026,Q387603
/wiki/Matthew_Lawrence,Timmy,Q471143,Q387603
/wiki/Steve_Buscemi,Edward Bellingham,Q104061,Q387603
/wiki/Julianne_Moore,Susan Smith,Q80405,Q387603
/wiki/Christian_Slater,Andy Smith,Q204590,Q387603
/wiki/Robert_Sedgwick_(actor),Lee,Q7349673,Q387603
/wiki/George_Guidall,Museum Director,Q18686499,Q387603
/wiki/Kathleen_Chalfant,Dean,Q1635113,Q387603
/wiki/Ralph_Marrero,Cabbie,Q47489951,Q387603
/wiki/William_Hickey_(actor),Drogan,Q718053,Q387603
/wiki/David_Johansen,Halston,Q370155,Q387603
/wiki/Alice_Drummond,Carolyn,Q143369,Q387603
/wiki/Dolores_Sutton,Amanda,Q1236377,Q387603
/wiki/Mark_Margolis,Gage,Q934506,Q387603
/wiki/James_Remar,Preston,Q441913,Q387603
/wiki/Rae_Dawn_Chong,Carola,Q261547,Q387603
/wiki/Robert_Klein,Wyatt,Q725931,Q387603
/wiki/Nicole_Leach,Margaret,Q7030104,Q387603
