wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Sylvester_Stallone,Captain Ray Quick,Q40026,Q471423
/wiki/Sharon_Stone,May Munro / Adrian Hastings,Q62975,Q471423
/wiki/James_Woods,Colonel Ned Trent,Q193105,Q471423
/wiki/Eric_Roberts,Tomas Leon,Q207969,Q471423
/wiki/Rod_Steiger,Joe Leon,Q273215,Q471423
/wiki/Mario_Ernesto_S%C3%A1nchez,Charlie,Q6764659,Q471423
/wiki/Emilio_Estefan,Piano Player,Q838508,Q471423
/wiki/Brent_Sexton,Manny,Q2924500,Q471423
/wiki/Antoni_Corone,Marksman,Q4776153,Q471423
/wiki/Scott_Blake,Punk #1,Q7436000,Q471423
/wiki/Jeff_Bornstein,Punk #3,Q19868127,Q471423
/wiki/Scott_Waugh,Punk #4 (uncredited),Q7437478,Q471423
/wiki/Carl_Ciarfalio,Ned's Thug In Hotel Room #1 (uncredited),Q21074794,Q471423
