wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/A._J._Cook,Kimberly Corman,Q18222,Q820009
/wiki/Ali_Larter,Clear Rivers,Q201994,Q820009
/wiki/Michael_Landes,Thomas Burke,Q465828,Q820009
/wiki/David_Paetkau,Evan Lewis,Q716169,Q820009
/wiki/Lynda_Boyd,Nora Carpenter,Q766825,Q820009
/wiki/Keegan_Connor_Tracy,Kat Jennings,Q285501,Q820009
/wiki/Jonathan_Cherry,Rory Peters,Q1189105,Q820009
/wiki/Terrence_C._Carson,Eugene Dix,Q3494419,Q820009
/wiki/Justina_Machado,Isabella Hudson,Q270382,Q820009
/wiki/Tony_Todd,William Bludworth,Q351849,Q820009
/wiki/Sarah_Carter,Shaina McKlank,Q238319,Q820009
/wiki/Shaun_Sipos,Frankie Whitman,Q974076,Q820009
/wiki/Andrew_Airlie,Michael Corman,Q4756190,Q820009
/wiki/Noel_Fisher,Brian Gibbons,Q3342656,Q820009
/wiki/Benita_Ha,Jean,Q4888074,Q820009
/wiki/Aaron_Douglas_(actor),Deputy Steve Adams,Q301940,Q820009
/wiki/Eric_Keenleyside,Detective Suby,Q3731491,Q820009
/wiki/Fred_Henderson,Dr. Lees,Q5495431,Q820009
/wiki/Alf_Humphreys,Mr. Gibbons,Q2834731,Q820009
