wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Luise_Ullrich,Lisbeth Grapsch,Q86572,Q865963
/wiki/Gert_Fr%C3%B6be,Jupp Grapsch,Q76943,Q865963
/wiki/Corny_Collins,Heidi Grapsch,Q126990,Q865963
/wiki/Wolfgang_Lukschy,Robert Grothe,Q77393,Q865963
/wiki/Christiane_Nielsen,Nina Sonntag,Q88572,Q865963
/wiki/Leon_Askin,Dr. Plauert,Q85174,Q865963
/wiki/Hans_Hessling,Dr. Giller,Q108393,Q865963
/wiki/Herbert_Tiede,Fritz Hassen,Q1236842,Q865963
/wiki/Friedrich_Schoenfelder,Richter,Q100956,Q865963
/wiki/Hugo_Schrader,Krause,Q98379,Q865963
/wiki/Tilo_von_Berlepsch,Dr. Stumpf,Q2433707,Q865963
