wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Joachim_Hansen_(actor),Wisse,Q66372,Q316954
"/wiki/Wilhelm_Borchert_(actor)"" class=""mw-redirect",Friedrich Paulus,,Q316954
/wiki/Wolfgang_Preiss,Linkmann,Q68654,Q316954
/wiki/Carl_Lange_(actor),General von Seydlitz,Q91319,Q316954
/wiki/Karl_John_(actor),Hermann Hoth,Q97349,Q316954
/wiki/Peter_Carsten,Obergefreiter Kraemer,Q77800,Q316954
/wiki/Richard_M%C3%BCnch_(actor),Oberstleutnant Kesselbach,Q95691,Q316954
/wiki/G%C3%BCnter_Pfitzmann,Wachtmeister Kunowski,Q105114,Q316954
/wiki/Sonja_Ziemann,Katja,Q70305,Q316954
/wiki/Gunnar_M%C3%B6ller,Leutnant Fuhrmann,Q122092,Q316954
/wiki/Ernst_von_Klipstein,General,Q1360871,Q316954
/wiki/Armin_Dahlen,Major Stanescu,Q687466,Q316954
/wiki/Paul_Hoffmann_(actor),General Codreanu,Q2060233,Q316954
/wiki/Alexander_Kerst,Kriegspfarrer Busch,Q78962,Q316954
