wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Chester_Morris,Morgan,Q983420,Q531332
/wiki/Wallace_Beery,Butch,Q322179,Q531332
/wiki/Lewis_Stone,Warden,Q457220,Q531332
/wiki/Robert_Montgomery_(actor),Kent,Q366956,Q531332
/wiki/Leila_Hyams,Anne,Q2891105,Q531332
/wiki/George_F._Marion,Pop,Q3760487,Q531332
/wiki/J._C._Nugent,Mr. Marlowe,Q6105016,Q531332
/wiki/Karl_Dane,Olsen,Q918353,Q531332
/wiki/DeWitt_Jennings,Wallace,Q3020059,Q531332
"/wiki/Mathew_Betz"" class=""mw-redirect",Gopher,,Q531332
/wiki/Claire_McDowell,Mrs. Marlowe,Q459580,Q531332
"/wiki/Robert_Emmet_O%27Connor"" class=""mw-redirect",Donlin,,Q531332
/wiki/Tom_Kennedy_(actor),Uncle Jed,Q1298666,Q531332
/wiki/Tom_Wilson_(actor),Sandy,Q3530929,Q531332
"/wiki/Rosco_Ates"" class=""mw-redirect",Putnam,,Q531332
