wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Richard_Widmark,Harry Fabian,Q320036,Q425904
/wiki/Gene_Tierney,Mary Bristol (singing voice dubbed by Maudie Edwards),Q230555,Q425904
/wiki/Googie_Withers,Helen Nosseross,Q449070,Q425904
/wiki/Hugh_Marlowe,Adam Dunne,Q1334264,Q425904
/wiki/Francis_L._Sullivan,Phil Nosseross,Q969601,Q425904
/wiki/Herbert_Lom,Kristo,Q165357,Q425904
/wiki/Aubrey_Dexter,Mr Chilk,Q4819098,Q425904
/wiki/Stanislaus_Zbyszko,Gregorius the Great,Q377051,Q425904
/wiki/Mike_Mazurki,The Strangler,Q1859510,Q425904
/wiki/Ada_Reeve,Molly,Q4678293,Q425904
/wiki/Charles_Farrell_(Irish_actor),Mickey Beer,Q5077603,Q425904
"/wiki/Ken_Richmond"" class=""mw-redirect",Nikolas of Athens,,Q425904
/wiki/Edward_Chapman_(actor),Hoskins,Q3048480,Q425904
/wiki/James_Hayter_(actor),Figler,Q1287856,Q425904
