wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Mala_Sinha,Sulakshana,Q3633732,Q582992
/wiki/Anil_Kapoor,Arun,Q313956,Q582992
/wiki/Madhuri_Dixit,Seema,Q232451,Q582992
/wiki/Sonu_Walia,Tara Singh,Q7562409,Q582992
/wiki/Bharathi_Vishnuvardhan,Kamini / Sharda,Q3764281,Q582992
/wiki/Anupam_Kher,Seema's Uncle,Q560163,Q582992
/wiki/Prem_Chopra,Balwant,Q3401588,Q582992
/wiki/Sujit_Kumar,Father / Principal,Q2364052,Q582992
/wiki/Vijayendra_Ghatge,Ravi,Q7929311,Q582992
/wiki/Dinesh_Hingoo,Hasmukh,Q5278078,Q582992
"/wiki/Satyendra_Kapoor"" class=""mw-redirect",Mr. Sinha,,Q582992
/wiki/Satish_Kaul,Vinod Mishra,Q7426286,Q582992
/wiki/Aparajita,Shanti Mishra,Q13091617,Q582992
/wiki/Bharat_Kapoor,Vinod's Elder Brother,Q4901126,Q582992
/wiki/Yunus_Parvez,Seth Mangatram Jewellery Owner,Q1965038,Q582992
