wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Cameron_Diaz,Natalie Cook,Q44380,Q229599
/wiki/Drew_Barrymore,Dylan Sanders,Q676094,Q229599
/wiki/Lucy_Liu,Alex Munday,Q188375,Q229599
/wiki/Bill_Murray,,Q29250,Q229599
/wiki/Sam_Rockwell,Eric Knox,Q316446,Q229599
/wiki/Kelly_Lynch,Vivian Wood,Q242523,Q229599
/wiki/Crispin_Glover,the Thin Man,Q310060,Q229599
/wiki/Matt_LeBlanc,Jason Gibbons,Q186896,Q229599
/wiki/Luke_Wilson,Pete Kominsky,Q107769,Q229599
/wiki/Tim_Curry,Roger Corwin,Q52392,Q229599
/wiki/John_Forsythe,"the voice of Charles ""Charlie"" Townsend",Q315217,Q229599
/wiki/Tom_Green,Chad,Q315826,Q229599
/wiki/LL_Cool_J,Mr. Jones,Q52440,Q229599
/wiki/Melissa_McCarthy,Doris,Q229048,Q229599
/wiki/Sean_Whalen,Pasqual,Q1373335,Q229599
/wiki/Karen_McDougal,Roger Corwin's girlfriend,Q261402,Q229599
