wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Jessica_Schwarz,"Antonie ""Tony"" Buddenbrook",Q71673,Q827407
/wiki/Mark_Waschke,Thomas Buddenbrook,Q96103,Q827407
/wiki/August_Diehl,Christian Buddenbrook,Q62557,Q827407
/wiki/Armin_Mueller-Stahl,"Consul Johann ""Jean"" Buddenbrook",Q164117,Q827407
/wiki/Iris_Berben,"Elisabeth ""Bethsy"" Buddenbrook",Q71662,Q827407
/wiki/Alexander_Fehling,Morten Schwarzkopf,Q90293,Q827407
/wiki/Justus_von_Dohn%C3%A1nyi,Bendix Grünlich,Q67917,Q827407
/wiki/Nina_Proll,Aline Puvogel,Q546822,Q827407
/wiki/Sylvester_Groth,Kesselmeyer,Q76187,Q827407
/wiki/Fedja_van_Hu%C3%AAt,Hermann Hagenström,Q2032606,Q827407
/wiki/Sunnyi_Melles,Mrs. Möllendorpf,Q110710,Q827407
/wiki/Maja_Sch%C3%B6ne,Anna Iwersen,Q1262836,Q827407
/wiki/Tonio_Arango,Stefan Kistenmaker,Q1452717,Q827407
/wiki/Andr%C3%A9_Hennicke,Gosch,Q63722,Q827407
