wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Richard_Widmark,Comanche Todd,Q320036,Q917066
/wiki/Felicia_Farr,Jenny,Q445079,Q917066
/wiki/Susan_Kohner,Jolie Normand,Q468476,Q917066
/wiki/Tommy_Rettig,Billy,Q716718,Q917066
/wiki/Ray_Stricklyn,Clint,Q2133989,Q917066
"/wiki/Nick_Adams_(actor,_born_1931)",Ridge,Q972568,Q917066
/wiki/Carl_Benton_Reid,Gen. Howard,Q2938871,Q917066
/wiki/Douglas_Kennedy_(actor),Col. Normand,Q1252367,Q917066
/wiki/George_Mathews_(actor),Sheriff Bull Harper,Q5542237,Q917066
/wiki/James_Drury,Lt. Kelly,Q487514,Q917066
/wiki/Ken_Clark_(actor),Sergeant,Q1738587,Q917066
