wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Sarah_Jessica_Parker,Gwyn Marcus,Q170530,Q908983
/wiki/Gil_Bellows,Matt,Q360313,Q908983
/wiki/Antonio_Banderas,Antonio,Q41548,Q908983
/wiki/Mia_Farrow,Nina Marcus,Q202725,Q908983
/wiki/Paul_Mazursky,Vic Marcus,Q270560,Q908983
/wiki/Kevin_Pollak,Jordan Marcus,Q351812,Q908983
/wiki/Barbara_Garrick,Terri,Q186573,Q908983
/wiki/Carla_Gugino,Leslie Marcus,Q228871,Q908983
/wiki/Bo_Eason,Jeff,Q4931080,Q908983
/wiki/Naomi_Campbell,Kaia,Q199369,Q908983
/wiki/Jeremy_Piven,Mitchell,Q315083,Q908983
/wiki/Kelly_Bishop,Zelda,Q237247,Q908983
/wiki/Ben_Stein,Rabbi,Q816605,Q908983
/wiki/Donal_Logue,Derek,Q517137,Q908983
