wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Hannes_Stelzer,Flugzeugführer Leutnant Joachim Krane,Q1561322,Q829458
/wiki/Josef_Dahmen,Feldwebel Otto Roggenkamp,Q1363955,Q829458
/wiki/Georg_Thomalla,Bordschütze Unteroffizier Fritz Mott,Q97652,Q829458
/wiki/Ernst_von_Klipstein,Hauptmann Kurt Gillhausen,Q1360871,Q829458
/wiki/Clemens_Hasse,Oberleutnant Erich Krumbhaar,Q102011,Q829458
/wiki/Wolfgang_Preiss,Staffelarzt Dr. Wagner,Q68654,Q829458
/wiki/Charlott_Daudert,Mathilde Kronschnabel,Q1067154,Q829458
/wiki/Carsta_L%C3%B6ck,Straßenbahnschaffnerin Betty Schütte,Q87448,Q829458
/wiki/Roma_Bahn,Laborantin Fräulein Bornschlegel,Q2164427,Q829458
/wiki/Otz_Tollen,Oberleutnant,Q1734737,Q829458
/wiki/Ewald_Wenck,Ober im Restaurant,Q1382964,Q829458
