wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Kate_Beckinsale,Annie Marchand,Q179414,Q778205
/wiki/Sam_Rockwell,Glenn Marchand,Q316446,Q778205
/wiki/Michael_Angarano,Arthur Parkinson,Q317024,Q778205
/wiki/Jeannetta_Arnette,Louise Parkinson,Q11723723,Q778205
/wiki/Griffin_Dunne,Don Parkinson,Q470260,Q778205
/wiki/Nicky_Katt,Nate Petite,Q729618,Q778205
/wiki/Tom_Noonan,Mr. Chervenick,Q1339951,Q778205
/wiki/Connor_Paolo,Warren Hardesky,Q433142,Q778205
/wiki/Amy_Sedaris,Barb Petite,Q262170,Q778205
/wiki/Olivia_Thirlby,Lila Raybern,Q242550,Q778205
