wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Sylvester_Stallone,"Robert ""Rocky"" Balboa",Q40026,http://www.wikidata.org/entity/Q82949
/wiki/Talia_Shire,Adrian Balboa,Q108622,http://www.wikidata.org/entity/Q82949
/wiki/Burt_Young,Paulie Pennino,Q329700,http://www.wikidata.org/entity/Q82949
/wiki/Sage_Stallone,"Robert ""Rocky"" Balboa Jr.",Q440932,http://www.wikidata.org/entity/Q82949
/wiki/Tommy_Morrison,"Tommy ""The Machine"" Gunn",Q467409,http://www.wikidata.org/entity/Q82949
/wiki/Burgess_Meredith,Mickey Goldmill,Q343633,http://www.wikidata.org/entity/Q82949
/wiki/Richard_Gant,George Washington Duke,Q1280821,http://www.wikidata.org/entity/Q82949
/wiki/Tony_Burton,"Tony ""Duke"" Evers",Q1337159,http://www.wikidata.org/entity/Q82949
/wiki/Bj%C3%B6rk,Selma Ježková,Q42455,http://www.wikidata.org/entity/Q110365
/wiki/Catherine_Deneuve,Kathy (Cvalda),Q106418,http://www.wikidata.org/entity/Q110365
/wiki/Peter_Stormare,Jeff,Q295148,http://www.wikidata.org/entity/Q110365
/wiki/Joel_Grey,Oldřich Nový,Q316641,http://www.wikidata.org/entity/Q110365
/wiki/Cara_Seymour,Linda Houston,Q438908,http://www.wikidata.org/entity/Q110365
/wiki/Jean-Marc_Barr,Norman,Q551683,http://www.wikidata.org/entity/Q110365
/wiki/Vincent_Paterson,Samuel,Q3559782,http://www.wikidata.org/entity/Q110365
/wiki/Siobhan_Fallon_Hogan,Brenda,Q457991,http://www.wikidata.org/entity/Q110365
/wiki/%C5%BDeljko_Ivanek,District attorney,Q382197,http://www.wikidata.org/entity/Q110365
/wiki/Udo_Kier,Dr. Pokorný,Q77035,http://www.wikidata.org/entity/Q110365
/wiki/Jens_Albinus,Morty,Q1341671,http://www.wikidata.org/entity/Q110365
/wiki/Michael_Flessas,Angry man,Q6830333,http://www.wikidata.org/entity/Q110365
/wiki/Stellan_Skarsg%C3%A5rd,the doctor,Q208667,http://www.wikidata.org/entity/Q110365
/wiki/Julia_Stiles,Sara Johnson,Q210120,http://www.wikidata.org/entity/Q71960
/wiki/Sean_Patrick_Thomas,Derek Reynolds,Q959052,http://www.wikidata.org/entity/Q71960
/wiki/Kerry_Washington,Chenille Reynolds,Q232104,http://www.wikidata.org/entity/Q71960
/wiki/Fredro_Starr,Malakai,Q730261,http://www.wikidata.org/entity/Q71960
/wiki/Terry_Kinney,Roy Johnson,Q1190150,http://www.wikidata.org/entity/Q71960
/wiki/Bianca_Lawson,Nikki,Q239331,http://www.wikidata.org/entity/Q71960
/wiki/Sandra_Bullock,Margaret Tate,Q40791,http://www.wikidata.org/entity/Q108586
/wiki/Ryan_Reynolds,Andrew Paxton,Q192682,http://www.wikidata.org/entity/Q108586
/wiki/Mary_Steenburgen,Grace Paxton,Q108935,http://www.wikidata.org/entity/Q108586
/wiki/Craig_T._Nelson,Joe Paxton,Q329807,http://www.wikidata.org/entity/Q108586
/wiki/Betty_White,Grandma Annie,Q373895,http://www.wikidata.org/entity/Q108586
/wiki/Oscar_Nunez,Ramone,Q1139248,http://www.wikidata.org/entity/Q108586
/wiki/Malin_%C3%85kerman,Gertrude,Q229669,http://www.wikidata.org/entity/Q108586
/wiki/Denis_O%27Hare,Mr. Gilbertson,Q629696,http://www.wikidata.org/entity/Q108586
/wiki/Michael_Nouri,publisher Bergen,Q712670,http://www.wikidata.org/entity/Q108586
/wiki/Aasif_Mandvi,Bob Spaulding,Q303538,http://www.wikidata.org/entity/Q108586
/wiki/Michael_Mosley_(actor),Chuck,Q1928662,http://www.wikidata.org/entity/Q108586
/wiki/Adam_Sandler,Lenny Feder,Q132952,http://www.wikidata.org/entity/Q121810
/wiki/Kevin_James,Eric Lamonsoff,Q44561,http://www.wikidata.org/entity/Q121810
/wiki/Chris_Rock,Kurt McKenzie,Q4109,http://www.wikidata.org/entity/Q121810
/wiki/David_Spade,Marcus Higgins,Q298658,http://www.wikidata.org/entity/Q121810
/wiki/Rob_Schneider,Rob Hilliard,Q192217,http://www.wikidata.org/entity/Q121810
/wiki/Salma_Hayek,Roxanne Chase-Feder,Q125106,http://www.wikidata.org/entity/Q121810
/wiki/Maria_Bello,Sally Lamonsoff,Q229220,http://www.wikidata.org/entity/Q121810
/wiki/Maya_Rudolph,Deanne McKenzie,Q236527,http://www.wikidata.org/entity/Q121810
/wiki/Joyce_Van_Patten,Gloria Noonan,Q458441,http://www.wikidata.org/entity/Q121810
/wiki/Colin_Quinn,Dickie Bailey,Q2982646,http://www.wikidata.org/entity/Q121810
/wiki/Steve_Buscemi,Wiley,Q104061,http://www.wikidata.org/entity/Q121810
/wiki/Tim_Meadows,Malcolm,Q1322660,http://www.wikidata.org/entity/Q121810
/wiki/Jamie_Chung,Amber Hilliard,Q232642,http://www.wikidata.org/entity/Q121810
/wiki/Jake_Goldberg,Greg Feder,Q12729687,http://www.wikidata.org/entity/Q121810
/wiki/Cameron_Boyce,Keithie Feder,Q553704,http://www.wikidata.org/entity/Q121810
/wiki/Alexys_Nycole_Sanchez,Becky Feder,Q16942296,http://www.wikidata.org/entity/Q121810
/wiki/Ada-Nicole_Sanger,Donna Lamonsoff,Q4678210,http://www.wikidata.org/entity/Q121810
/wiki/Nadji_Jeter,Andre McKenzie,Q17403382,http://www.wikidata.org/entity/Q121810
/wiki/China_Anne_McClain,Charlotte McKenzie,Q230943,http://www.wikidata.org/entity/Q121810
/wiki/Dan_Patrick_(sportscaster),Norby,Q5214175,http://www.wikidata.org/entity/Q121810
/wiki/Tim_Herlihy,an unnamed pastor who presides over Buzzer's funeral.,Q7803649,http://www.wikidata.org/entity/Q121810
/wiki/Blake_Clark,"Bobby ""Buzzer"" Ferdinando",Q296537,http://www.wikidata.org/entity/Q121810
/wiki/Norm_Macdonald,Geezer,Q1371229,http://www.wikidata.org/entity/Q121810
/wiki/Jonathan_Loughran,Robideaux,Q2075598,http://www.wikidata.org/entity/Q121810
/wiki/Dennis_Dugan,Referee,Q518868,http://www.wikidata.org/entity/Q121810
/wiki/Alec_Musser,Water Park Stud,Q4714225,http://www.wikidata.org/entity/Q121810
/wiki/Keanu_Reeves,Neo,Q43416,http://www.wikidata.org/entity/Q83495
/wiki/Laurence_Fishburne,Morpheus,Q193048,http://www.wikidata.org/entity/Q83495
/wiki/Carrie-Anne_Moss,Trinity,Q206890,http://www.wikidata.org/entity/Q83495
/wiki/Hugo_Weaving,Agent Smith,Q42204,http://www.wikidata.org/entity/Q83495
/wiki/Joe_Pantoliano,Cypher,Q296883,http://www.wikidata.org/entity/Q83495
/wiki/Marcus_Chong,Tank,Q1236595,http://www.wikidata.org/entity/Q83495
/wiki/Anthony_Ray_Parker,Dozer,Q3324448,http://www.wikidata.org/entity/Q83495
/wiki/Julian_Arahanga,Apoc,Q6306950,http://www.wikidata.org/entity/Q83495
/wiki/Matt_Doran,Mouse,Q2424724,http://www.wikidata.org/entity/Q83495
/wiki/Gloria_Foster,The Oracle,Q455234,http://www.wikidata.org/entity/Q83495
/wiki/Belinda_McClory,Switch,Q4882899,http://www.wikidata.org/entity/Q83495
/wiki/Paul_Goddard_(actor),Agent Brown,Q3391203,http://www.wikidata.org/entity/Q83495
/wiki/Robert_Taylor_(Australian_actor),Agent Jones,Q944529,http://www.wikidata.org/entity/Q83495
/wiki/Ada_Nicodemou,DuJour,Q2616690,http://www.wikidata.org/entity/Q83495
/wiki/Steven_Seagal,DEA Agent John Hatcher,Q82110,http://www.wikidata.org/entity/Q109110
/wiki/Keith_David,Max Keller,Q370918,http://www.wikidata.org/entity/Q109110
/wiki/Joanna_Pacu%C5%82a,Professor Leslie Davalos,Q265996,http://www.wikidata.org/entity/Q109110
/wiki/Basil_Wallace,"""Screwface""",Q11853951,http://www.wikidata.org/entity/Q109110
/wiki/Kevin_Dunn,FBI Agent Sal Roselli,Q706117,http://www.wikidata.org/entity/Q109110
