wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/G%C3%B6tz_George,Jörg,Q63062,http://www.wikidata.org/entity/Q336364
/wiki/Hannes_Jaenicke,Pit,Q95314,http://www.wikidata.org/entity/Q336364
/wiki/Ren%C3%A9e_Soutendijk,Marion,Q468236,http://www.wikidata.org/entity/Q336364
/wiki/Wolfgang_Kieling,Gössmann,Q87571,http://www.wikidata.org/entity/Q336364
/wiki/Jennifer_Hudson,Effie White; inspired by Supremes member Florence Ballard,Q192410,http://www.wikidata.org/entity/Q329056
/wiki/Jamie_Foxx,Curtis Taylor,Q171905,http://www.wikidata.org/entity/Q329056
/wiki/Beyonc%C3%A9,Deena Jones; based upon Motown star Diana Ross,Q36153,http://www.wikidata.org/entity/Q329056
/wiki/Anika_Noni_Rose,Lorrell Robinson; inspired by Supremes member Mary Wilson,Q259825,http://www.wikidata.org/entity/Q329056
/wiki/Keith_Robinson_(actor),Clarence Conrad (C.C.) White; inspired by Motown vice president,Q1384231,http://www.wikidata.org/entity/Q329056
/wiki/Eddie_Murphy,"James (Jimmy) ""Thunder"" Early; inspired by R&B/soul singers such as James Brown",Q43874,http://www.wikidata.org/entity/Q329056
/wiki/Danny_Glover,Marty Madison,Q192165,http://www.wikidata.org/entity/Q329056
/wiki/Sharon_Leal,Michelle Morris; based upon Supremes member Cindy Birdsong,Q462408,http://www.wikidata.org/entity/Q329056
/wiki/Hinton_Battle,Wayne,Q711711,http://www.wikidata.org/entity/Q329056
/wiki/Yvette_Cason,May,Q13560307,http://www.wikidata.org/entity/Q329056
/wiki/Loretta_Devine,Jazz Singer. Devine originated the role of Lorrell in the 1981 stage production.,Q257271,http://www.wikidata.org/entity/Q329056
/wiki/Dawnn_Lewis,Melba Early,Q3019260,http://www.wikidata.org/entity/Q329056
/wiki/John_Lithgow,Jerry Harris,Q311271,http://www.wikidata.org/entity/Q329056
/wiki/John_Krasinski,Sam Walsh,Q313039,http://www.wikidata.org/entity/Q329056
/wiki/Jaleel_White,Talent Booker at the Detroit Theatre talent show,Q358306,http://www.wikidata.org/entity/Q329056
/wiki/Cleo_King,Janice,Q2978917,http://www.wikidata.org/entity/Q329056
/wiki/Robert_Cicchini,Nicky Cassaro,Q2098609,http://www.wikidata.org/entity/Q329056
/wiki/Yvette_Nicole_Brown,Curtis' Secretary,Q444344,http://www.wikidata.org/entity/Q329056
/wiki/Mel_Gibson,Captain Daniel McCormick,Q42229,http://www.wikidata.org/entity/Q515218
/wiki/Jamie_Lee_Curtis,Claire Cooper,Q106997,http://www.wikidata.org/entity/Q515218
/wiki/Elijah_Wood,Nat Cooper,Q483771,http://www.wikidata.org/entity/Q515218
/wiki/Isabel_Glasser,Helen,Q6077627,http://www.wikidata.org/entity/Q515218
/wiki/George_Wendt,Harry Finley,Q505969,http://www.wikidata.org/entity/Q515218
/wiki/Joe_Morton,Cameron,Q459007,http://www.wikidata.org/entity/Q515218
/wiki/David_Marshall_Grant,Lt. Col. Wilcox,Q327938,http://www.wikidata.org/entity/Q515218
/wiki/Veronica_Lauren,Alice,Q25829469,http://www.wikidata.org/entity/Q515218
/wiki/Art_LaFleur,Alice's Father,Q547310,http://www.wikidata.org/entity/Q515218
/wiki/Eric_Pierpoint,Fred,Q1058141,http://www.wikidata.org/entity/Q515218
/wiki/Richard_Ryder_(actor),Pilots at Airshow,Q7328799,http://www.wikidata.org/entity/Q515218
/wiki/Jaden_Smith,Dre Parker (德瑞∙帕克; Déruì Pàkè). Based on Daniel LaRusso.,Q221364,http://www.wikidata.org/entity/Q327685
/wiki/Jackie_Chan,Mr. Han (韩先生; 韓先生; Hán-xiānsheng),Q36970,http://www.wikidata.org/entity/Q327685
/wiki/Taraji_P._Henson,Sherry Parker (雪莉∙帕克; Xuělì Pàkè),Q235511,http://www.wikidata.org/entity/Q327685
/wiki/Yu_Rongguang,Master Li (李师傅 Lǐ-shīfu). Based on John Kreese.,Q970882,http://www.wikidata.org/entity/Q327685
/wiki/Charles_Collins_(actor),Jonathan Pride,Q2543392,http://www.wikidata.org/entity/Q518414
/wiki/Frank_Morgan,Mayor Don Emilio Perena,Q200514,http://www.wikidata.org/entity/Q518414
/wiki/Steffi_Duna,Serafina Perena,Q2024883,http://www.wikidata.org/entity/Q518414
/wiki/Luis_Alberni,Pamfilo (the Jailer),Q3266586,http://www.wikidata.org/entity/Q518414
/wiki/Victor_Varconi,Don Balthazar (Monterey Captain of the Guards),Q374167,http://www.wikidata.org/entity/Q518414
/wiki/Jack_La_Rue,Lt. Chago (Baltazar's Aide),Q3157239,http://www.wikidata.org/entity/Q518414
/wiki/William_V._Mong,Tecolote (Old Indian),Q600035,http://www.wikidata.org/entity/Q518414
/wiki/Mitchell_Lewis,Pirate Chief,Q3317080,http://www.wikidata.org/entity/Q518414
/wiki/Julian_Rivero,Shepherd,Q20343437,http://www.wikidata.org/entity/Q518414
/wiki/Rita_Hayworth,Specialty Dancer (uncredited),Q42745,http://www.wikidata.org/entity/Q518414
/wiki/Uma_Thurman,Emma,Q125017,http://www.wikidata.org/entity/Q228244
/wiki/Colin_Firth,Richard,Q162492,http://www.wikidata.org/entity/Q228244
/wiki/Jeffrey_Dean_Morgan,Patrick,Q342665,http://www.wikidata.org/entity/Q228244
/wiki/Sam_Shepard,Wilder,Q294583,http://www.wikidata.org/entity/Q228244
/wiki/Isabella_Rossellini,Mrs. Bollenbecker,Q203840,http://www.wikidata.org/entity/Q228244
/wiki/Brooke_Adams_(actress),Carolyn,Q287449,http://www.wikidata.org/entity/Q228244
/wiki/Keir_Dullea,Mr. Bollenbecker,Q692979,http://www.wikidata.org/entity/Q228244
/wiki/Justina_Machado,Sofia,Q270382,http://www.wikidata.org/entity/Q228244
/wiki/Lindsay_Sloane,Marcy,Q469914,http://www.wikidata.org/entity/Q228244
/wiki/Ajay_Naidu,Deep,Q412643,http://www.wikidata.org/entity/Q228244
/wiki/Sarita_Choudhury,Sunny,Q445995,http://www.wikidata.org/entity/Q228244
/wiki/Nick_Sandow,Larry,Q3339792,http://www.wikidata.org/entity/Q228244
/wiki/Michael_Mosley_(actor),Declan,Q1928662,http://www.wikidata.org/entity/Q228244
/wiki/Marina_Hands,Lady Chatterley,Q292760,http://www.wikidata.org/entity/Q151751
/wiki/Hippolyte_Girardot,Sir Clifford Chatterley,Q1620037,http://www.wikidata.org/entity/Q151751
/wiki/H%C3%A9l%C3%A8ne_Filli%C3%A8res,Hilda,Q638129,http://www.wikidata.org/entity/Q151751
/wiki/Bernard_Verley,Sir Malcolm,Q2898716,http://www.wikidata.org/entity/Q151751
/wiki/Anne_Beno%C3%AEt,the merchant,Q2850979,http://www.wikidata.org/entity/Q151751
/wiki/Guy_Pearce,Aidan McRory,Q223745,http://www.wikidata.org/entity/Q231998
/wiki/Freddie_Highmore,Raoul Normandin,Q296887,http://www.wikidata.org/entity/Q231998
/wiki/Jean-Claude_Dreyfus,Administrator Eugene Normandin,Q579505,http://www.wikidata.org/entity/Q231998
/wiki/Moussa_Maaskri,Saladin,Q3326214,http://www.wikidata.org/entity/Q231998
/wiki/Ma%C3%AF_Anh_Le,Naï-Rea,Q16731320,http://www.wikidata.org/entity/Q231998
/wiki/Philippine_Leroy-Beaulieu,Mrs. Mathilda Normandin,Q1215287,http://www.wikidata.org/entity/Q231998
/wiki/John_Michael_Bolger,Robert,Q3182085,http://www.wikidata.org/entity/Q331985
/wiki/Steve_Buscemi,Nick,Q104061,http://www.wikidata.org/entity/Q331985
/wiki/Kathy_Kinney,Joan,Q272976,http://www.wikidata.org/entity/Q331985
/wiki/Patrick_Tull,Cecil,Q7147761,http://www.wikidata.org/entity/Q331985
/wiki/Yolande_Bavan,Betty,Q1437322,http://www.wikidata.org/entity/Q331985
/wiki/Ben_Gazzara,Al Capone,Q296287,http://www.wikidata.org/entity/Q514812
/wiki/Harry_Guardino,"Johnny ""The Fox"" Torrio",Q1034128,http://www.wikidata.org/entity/Q514812
/wiki/Susan_Blakely,Iris Crawford,Q260545,http://www.wikidata.org/entity/Q514812
/wiki/John_Cassavetes,Frankie Yale,Q51488,http://www.wikidata.org/entity/Q514812
/wiki/Sylvester_Stallone,"Frank R. ""The Enforcer"" Nitti",Q40026,http://www.wikidata.org/entity/Q514812
/wiki/Frank_Campanella,"Vincenzo ""Big Jim"" Colosimo",Q2081108,http://www.wikidata.org/entity/Q514812
/wiki/John_Orchard,"Dean ""Dion"" O'Banion",Q1899521,http://www.wikidata.org/entity/Q514812
/wiki/Carmen_Argenziano,"Jack ""Machine Gun Jack"" McGurn",Q83694,http://www.wikidata.org/entity/Q514812
/wiki/George_Chandler,Robert E. Crowe,Q3101481,http://www.wikidata.org/entity/Q514812
/wiki/John_Davis_Chandler,"Earl ""Hymie"" Weiss",Q461324,http://www.wikidata.org/entity/Q514812
/wiki/Royal_Dano,Anton Cermak,Q1344213,http://www.wikidata.org/entity/Q514812
/wiki/Peter_Maloney_(actor),"Jake ""Greasy Thumb"" Guzik",Q3376736,http://www.wikidata.org/entity/Q514812
/wiki/Dick_Miller,Joe Pryor,Q1209753,http://www.wikidata.org/entity/Q514812
/wiki/Martin_Kove,"Peter ""Goosey"" Gusenberg",Q508795,http://www.wikidata.org/entity/Q514812
/wiki/Tina_Scala,Mrs. Torrio,Q17402510,http://www.wikidata.org/entity/Q514812
/wiki/Cameron_Diaz,Natalie Cook,Q44380,http://www.wikidata.org/entity/Q229603
/wiki/Drew_Barrymore,Dylan Sanders / Helen Zaas,Q676094,http://www.wikidata.org/entity/Q229603
/wiki/Lucy_Liu,Alex Munday,Q188375,http://www.wikidata.org/entity/Q229603
/wiki/Demi_Moore,Madison Lee,Q43044,http://www.wikidata.org/entity/Q229603
/wiki/Bernie_Mac,Jimmy Bosley,Q176323,http://www.wikidata.org/entity/Q229603
/wiki/Justin_Theroux,Seamus O'Grady,Q316596,http://www.wikidata.org/entity/Q229603
/wiki/Crispin_Glover,the Thin Man / Anthony,Q310060,http://www.wikidata.org/entity/Q229603
/wiki/Rodrigo_Santoro,Randy Emmers,Q294819,http://www.wikidata.org/entity/Q229603
/wiki/Robert_Patrick,Ray Carter,Q272977,http://www.wikidata.org/entity/Q229603
/wiki/John_Forsythe,the voice of Charles 'Charlie' Townsend,Q315217,http://www.wikidata.org/entity/Q229603
/wiki/Matt_LeBlanc,Jason Gibbons,Q186896,http://www.wikidata.org/entity/Q229603
/wiki/Luke_Wilson,Pete Komisky,Q107769,http://www.wikidata.org/entity/Q229603
/wiki/John_Cleese,Mr. Munday,Q25014,http://www.wikidata.org/entity/Q229603
/wiki/Shia_LaBeouf,Max Petroni,Q180942,http://www.wikidata.org/entity/Q229603
/wiki/Jaclyn_Smith,Kelly Garrett,Q235278,http://www.wikidata.org/entity/Q229603
/wiki/Bruce_Willis,William Rose Bailey,Q2680,http://www.wikidata.org/entity/Q229603
/wiki/Carrie_Fisher,Mother Superior,Q108941,http://www.wikidata.org/entity/Q229603
/wiki/Robert_Forster,Roger Wixon,Q367155,http://www.wikidata.org/entity/Q229603
/wiki/Pink_(singer),the Coal Bowl M.C.[4],Q160009,http://www.wikidata.org/entity/Q229603
/wiki/Mary-Kate_and_Ashley_Olsen,the future Angels from Dylan's imagination,Q208415,http://www.wikidata.org/entity/Q229603
/wiki/Ed_Robertson,the sheriff,Q3718869,http://www.wikidata.org/entity/Q229603
/wiki/Wayne_Federman,high school reunion buddies in the bathroom,Q7976224,http://www.wikidata.org/entity/Q229603
/wiki/Melissa_McCarthy,a woman at crime scene. McCarthy previously appeared in the first film as a different character,Q229048,http://www.wikidata.org/entity/Q229603
/wiki/Big_Boy_(radio_host),Jimmy Bosley's cousins,Q4905192,http://www.wikidata.org/entity/Q229603
/wiki/Eric_Bogosian,Alan Caulfield,Q352708,http://www.wikidata.org/entity/Q229603
/wiki/Chris_Pontius,the Irish dock workers,Q445440,http://www.wikidata.org/entity/Q229603
/wiki/Andrew_Wilson_(actor),crime scene police officer in charge,Q19948176,http://www.wikidata.org/entity/Q229603
/wiki/The_Pussycat_Dolls,Themselves,Q102385,http://www.wikidata.org/entity/Q229603
/wiki/Kevin_Spacey,Jack Vincennes,Q25144,http://www.wikidata.org/entity/Q339876
