wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Show_Aikawa,Shinichi Ichikawa/Zebraman,Q632791,Q169477
/wiki/Ky%C5%8Dka_Suzuki,Kana Asano/Zebra Nurse,Q1138439,Q169477
/wiki/Atsuro_Watabe,Oikawa,Q5368124,Q169477
/wiki/Koen_Kondo,Segawa,Q3546841,Q169477
/wiki/Makiko_Watanabe,Yukiyo Ichikawa,Q1092833,Q169477
/wiki/Yui_Ichikawa,Midori Ichikawa,Q443036,Q169477
/wiki/Ren_Osugi,Kuniharu Kuroda,Q1138332,Q169477
/wiki/Teruyoshi_Uchimura,Ippongi,Q7705350,Q169477
/wiki/Akira_Emoto,Kitahara the Crab Man,Q873921,Q169477
/wiki/Yu_Tokui,Pyromaniac,Q11235234,Q169477
"/wiki/Kumiko_As%C5%8D"" class=""mw-redirect",Clerk,,Q169477
