wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Alec_Guinness,John Barratt / Jacques De Gué,Q103894,Q1056797
/wiki/Bette_Davis,Countess De Gué,Q71206,Q1056797
/wiki/Nicole_Maurey,Béla,Q276328,Q1056797
/wiki/Irene_Worth,Françoise,Q188389,Q1056797
/wiki/Pamela_Brown_(actress),Blanche,Q453977,Q1056797
/wiki/Geoffrey_Keen,Gaston,Q630728,Q1056797
/wiki/Noel_Howlett,Dr. Aloin,Q3342657,Q1056797
/wiki/Peter_Bull,Aristide,Q1712232,Q1056797
/wiki/Leslie_French,Lacoste,Q6530820,Q1056797
/wiki/Alan_Webb_(actor),Inspector,Q2830615,Q1056797
/wiki/Maria_Britneva,Maid,Q22234132,Q1056797
/wiki/Eddie_Byrne,Barman,Q1282707,Q1056797
/wiki/Alexander_Archdale,Gamekeeper,Q4718242,Q1056797
/wiki/Peter_Sallis,Customs Official,Q739052,Q1056797
