wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/George_Raft,Cliff Taylor,Q436187,Q245180
/wiki/Jane_Bryan,Peggy,Q510612,Q245180
/wiki/William_Holden,Tim Taylor,Q95002,Q245180
/wiki/Humphrey_Bogart,Charles Martin,Q16390,Q245180
/wiki/Flora_Robson,Mrs. Taylor,Q264004,Q245180
/wiki/Henry_O%27Neill,Parole Officer Masters,Q461949,Q245180
/wiki/Paul_Kelly_(actor),Ed Kruger,Q929838,Q245180
/wiki/Lee_Patrick_(actress),Molly Daniels,Q531282,Q245180
/wiki/Marc_Lawrence,Lefty Sloan,Q928456,Q245180
/wiki/Joe_Downing,Johnny Hudson,Q60743508,Q245180
/wiki/Tully_Marshall,Old Peter,Q2063267,Q245180
/wiki/Margot_Stevenson,Sue,Q439066,Q245180
/wiki/Joseph_Crehan,Mr. Chasen,Q6282326,Q245180
/wiki/Chester_Clute,Mr. Butler,Q5093504,Q245180
/wiki/John_Hamilton_(actor),Police Capt. Johnson,Q6237453,Q245180
/wiki/Frankie_Thomas,Tommy McNeill,Q5491081,Q245180
/wiki/William_Haade,Shrank,Q8010691,Q245180
/wiki/Emory_Parnell,Policeman,Q3053163,Q245180
