wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/James_Mason,Johnny McQueen,Q209186,Q778772
/wiki/Kathleen_Ryan,Kathleen Sullivan,Q3194084,Q778772
/wiki/Robert_Newton,Lukey,Q974924,Q778772
/wiki/Cyril_Cusack,Pat,Q1148591,Q778772
/wiki/F._J._McCormick,Shell,Q5423926,Q778772
/wiki/William_Hartnell,Fencie the barman,Q361996,Q778772
/wiki/Fay_Compton,Rosie,Q449753,Q778772
/wiki/Denis_O%27Dea,Inspector,Q1187574,Q778772
/wiki/William_Fay,Father Tom,Q4994464,Q778772
/wiki/Elwyn_Brook-Jones,Tober,Q5368368,Q778772
/wiki/Robert_Beatty,Dennis,Q634574,Q778772
/wiki/Dan_O%27Herlihy,Nolan,Q437944,Q778772
/wiki/Beryl_Measor,Maudie,Q16203861,Q778772
/wiki/Joseph_Tomelty,'Gin' Jimmy,Q6287454,Q778772
