wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Amitabh_Bachchan,Balraj Kapoor,Q9570,Q797444
/wiki/Hema_Malini,Shobhna Kapoor,Q33635,Q797444
/wiki/Salman_Khan,Avinash Kapoor,Q9543,Q797444
"/wiki/John_Abraham_(actor)"" class=""mw-redirect",Rajat Verma,,Q797444
/wiki/Rani_Mukerji,"Malvika ""Milli"" Kapoor (Nee Talwar)",Q485557,Q797444
/wiki/Om_Puri,Balwant Kapoor,Q80309,Q797444
/wiki/Sarika,Pushpa Kapoor,Q3595187,Q797444
/wiki/Aman_Verma_(actor),Shobhna's brother,Q4739489,Q797444
/wiki/Parmeet_Sethi,Khushi Kapoor,Q7139181,Q797444
/wiki/Sharat_Saxena,J Talwar,Q7489431,Q797444
/wiki/Smita_Jaykar,Suman Talwar,Q3632820,Q797444
/wiki/Rajpal_Yadav,Paanchi,Q3496304,Q797444
