wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Willem_Dafoe,Paul Smecker,Q188772,Q509799
/wiki/Sean_Patrick_Flanery,Connor MacManus,Q447967,Q509799
/wiki/Norman_Reedus,Murphy MacManus,Q503545,Q509799
/wiki/David_Della_Rocco,David 'The Funny Man' Della Rocco,Q4171969,Q509799
/wiki/Billy_Connolly,Noah 'Il Duce' MacManus,Q298838,Q509799
/wiki/Bob_Marley_(comedian),Detective David Greenly,Q4933257,Q509799
/wiki/David_Ferry_(actor),Detective 'Dolly' Alapopskalius,Q4171977,Q509799
/wiki/Carlo_Rota,Giuseppe 'Papa Joe' Yakavetta,Q608695,Q509799
/wiki/Ron_Jeremy,Vincenzo Lapazzi,Q503013,Q509799
/wiki/Gerard_Parkes,'Doc' McGinty,Q5550123,Q509799
/wiki/Sergio_Di_Zio,Oly,Q185625,Q509799
/wiki/Troy_Duffy,Man In Bar On St. Patrick's Day.,Q2455962,Q509799
