wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Sunny_Deol,Ajay,Q944546,Q654190
"/wiki/Karishma_Kapoor"" class=""mw-redirect","Manorama ""Rama""",,Q654190
/wiki/Reena_Roy,Durga,Q157901,Q654190
/wiki/Suresh_Oberoi,Raja Brijraj Singh,Q3595455,Q654190
/wiki/Kiran_Kumar,Chote Raja Ranbir,Q6414811,Q654190
/wiki/Farida_Jalal,Ajay's Mother,Q157803,Q654190
/wiki/Sharat_Saxena,Inspector Tippen Singh,Q7489431,Q654190
"/wiki/Mohnish_Behl"" class=""mw-redirect",Roopesh Singh,,Q654190
/wiki/Laxmikant_Berde,Rupaiya,Q6505245,Q654190
/wiki/Sadashiv_Amrapurkar,Lala,Q7397582,Q654190
