wikipedia_actor,character_name,wikidata_actor,wikidata_film
/wiki/Johnny_Depp,Barnabas Collins,Q37175,Q323318
/wiki/Eva_Green,"Angelique ""Angie"" Bouchard",Q191644,Q323318
/wiki/Raffey_Cassidy,Young Angelique,Q6455419,Q323318
/wiki/Bella_Heathcote,Victoria Winters,Q45743,Q323318
/wiki/Michelle_Pfeiffer,Elizabeth Collins Stoddard,Q159778,Q323318
/wiki/Helena_Bonham_Carter,Dr. Julia Hoffman,Q170428,Q323318
/wiki/Jonny_Lee_Miller,Roger Collins,Q7516,Q323318
/wiki/Chlo%C3%AB_Grace_Moretz,Carolyn Stoddard,Q4509,Q323318
/wiki/Gulliver_McGrath,David Collins,Q2072808,Q323318
/wiki/Jackie_Earle_Haley,Willie Loomis,Q314841,Q323318
/wiki/Ray_Shirley,Mrs. Johnson,Q7298104,Q323318
/wiki/Christopher_Lee,Silas Clarney,Q180338,Q323318
/wiki/Alice_Cooper,himself[,Q332032,Q323318
/wiki/Ivan_Kaye,Joshua Collins,Q6096599,Q323318
/wiki/Susanna_Cappellaro,Naomi Collins,Q7648647,Q323318
/wiki/William_Hope_(actor),Sheriff Bill (credited as Sheriff),Q1368027,Q323318
/wiki/Guy_Flanagan,Bearded Hippie,Q5622247,Q323318
/wiki/Sophie_Kennedy_Clark,Hippie Chick 1,Q7563017,Q323318
/wiki/Hannah_Murray,Hippie Chick 2,Q231086,Q323318
/wiki/Shane_Rimmer,Board Member 1,Q674451,Q323318
